SMILES Labelled,
"O=CC(=O)[O-:10].O=S(=O)([O-])CC(O)C[N+:21]1([H:20])CCOCC1>>O=CC(=O)[O:10][H:20].O=S(=O)([O-])CC(O)C[N:21]1CCOCC1 10=20;20,21=21",
"CC[As](CC)(CC)=[O:10].O=[Se](c1ccccc1)[O:21][H:20]>>CC[As](CC)(CC)=[O+:10][H:20].O=[Se](c1ccccc1)[O-:21] 10=20;20,21=21",
"CC(C)c1ccc[n:10]c1.Cc1cc(C)[n+:21]([H:20])[nH]1>>CC(C)c1ccc[n+:10]([H:20])c1.Cc1cc(C)[n:21][nH]1 10=20;20,21=21",
"N/C(Nc1nccc(-c2csc(N)n2)n1)=[NH+:21]\[H:20].NCc1nc2ccccc2[n-:10]1>>NC(Nc1nccc(-c2csc(N)n2)n1)=[NH:21].NCc1nc2ccccc2[n:10]1[H:20] 10=20;20,21=21",
"C=C[C@H]1C[N:10]2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12.Cc1n[nH]c2cc([NH2+:21][H:20])ccc12>>C=C[C@H]1C[N+:10]2([H:20])CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12.Cc1n[nH]c2cc([NH2:21])ccc12 10=20;20,21=21",
"COc1nc2ncncc2[n-:10]1.O=[N+]([O-])c1ccc([O-])c(C[N+:21]2([H:20])CCCCC2)c1>>COc1nc2ncncc2[n:10]1[H:20].O=[N+]([O-])c1ccc([O-])c(C[N:21]2CCCCC2)c1 10=20;20,21=21",
"C1CN2C(=N1)N1CCN=C1N1CC[N+:21]([H:20])=C21.CC(C)C[NH2+]CC(=O)[O-:10]>>C1CN2C(=N1)N1CCN=C1N1CC[N:21]=C21.CC(C)C[NH2+]CC(=O)[O:10][H:20] 10=20;20,21=21",
"O=C(c1ccccc1)c1cccc([O:21][H:20])c1.O=C1CC(=O)[N-:10]C(=S)N1>>O=C(c1ccccc1)c1cccc([O-:21])c1.O=C1CC(=O)[N:10]([H:20])C(=S)N1 10=20;20,21=21",
"O=[N+]([O-])c1ccc2[nH]c(CCl)[n+:21]([H:20])c2c1.OC(=C1c2ccccc2-c2ccccc21)[O-:10]>>O=[N+]([O-])c1ccc2[nH]c(CCl)[n:21]c2c1.OC(=C1c2ccccc2-c2ccccc21)[O:10][H:20] 10=20;20,21=21",
"CC1CCCC(C(=O)[O:21][H:20])c2nnnn21.CCOc1cccc([NH2:10])c1>>CC1CCCC(C(=O)[O-:21])c2nnnn21.CCOc1cccc([NH2+:10][H:20])c1 10=20;20,21=21",
"CCO[Si](C)(C[NH2+:21][H:20])OCC.CC[NH+](CC)CCNc1nc(N)cc(C)[n:10]1>>CCO[Si](C)(C[NH2:21])OCC.CC[NH+](CC)CCNc1nc(N)cc(C)[n+:10]1[H:20] 10=20;20,21=21",
"C[N:10](C)C.Nc1nc[n+:21]([H:20])c2c1nnn2Cc1ccco1>>C[N+:10](C)(C)[H:20].Nc1nc[n:21]c2c1nnn2Cc1ccco1 10=20;20,21=21",
"CC1=C[N+:21](C)([H:20])CC1C.NCCNCC[NH2:10]>>CC1=C[N:21](C)CC1C.NCCNCC[NH2+:10][H:20] 10=20;20,21=21",
"CN(C)C(N(C)C)=[N:10]C.Cc1c(O)c(C[NH3+])c(CO)c[n+:21]1[H:20]>>CN(C)C(N(C)C)=[N+:10](C)[H:20].Cc1c(O)c(C[NH3+])c(CO)c[n:21]1 10=20;20,21=21",
"COc1ccc(-c2oc(-c3ccc([NH3+])cc3)c[n:10]2)cc1.c1ccc(-c2cc[n+:21]([H:20])cc2)cc1>>COc1ccc(-c2oc(-c3ccc([NH3+])cc3)c[n+:10]2[H:20])cc1.c1ccc(-c2cc[n:21]cc2)cc1 10=20;20,21=21",
"O=C(C1CCCOC1)[O-:10].O=[N+]([O-])c1ccc(B(O)[O:21][H:20])cc1>>O=C(C1CCCOC1)[O:10][H:20].O=[N+]([O-])c1ccc(B(O)[O-:21])cc1 10=20;20,21=21",
"CC1=C(CC(C)[NH+:21](CC(O)c2ccc(F)cc2)[H:20])CCC1(C)C.c1ccc2c(c1)C[NH2+]CCC[NH:10]Cc1ccccc1OCCCO2>>CC1=C(CC(C)[NH:21]CC(O)c2ccc(F)cc2)CCC1(C)C.c1ccc2c(c1)C[NH2+]CCC[NH+:10]([H:20])Cc1ccccc1OCCCO2 10=20;20,21=21",
"Cc1cc(C(c2ccc(N)cc2)c2ccc(N)cc2)ccc1[NH2:10].Cc1ccc(C(O)C[NH2+:21][H:20])cc1>>Cc1cc(C(c2ccc(N)cc2)c2ccc(N)cc2)ccc1[NH2+:10][H:20].Cc1ccc(C(O)C[NH2:21])cc1 10=20;20,21=21",
"C=CC[N+:21](CC(C)O)(CC(C)O)[H:20].C[N+](C)(C)c1ccc([O-:10])cc1>>C=CC[N:21](CC(C)O)CC(C)O.C[N+](C)(C)c1ccc([O:10][H:20])cc1 10=20;20,21=21",
"CC1=C/C(=[O+:21]/[H:20])N(c2ccccc2)N1C.C[NH:10]c1ccc(O)cc1>>CC1=CC(=[O:21])N(c2ccccc2)N1C.C[NH+:10](c1ccc(O)cc1)[H:20] 10=20;20,21=21",
"CNC(=N)CC[N:21](S(=O)(=O)c1ccc(C)cc1)[H:20].COc1nc(C)cc([O-])[n:10]1>>CNC(=N)CC[N-:21]S(=O)(=O)c1ccc(C)cc1.COc1nc(C)cc([O-])[n+:10]1[H:20] 10=20;20,21=21",
"CC(=O)c1ccc([N:21](S(=O)(=O)c2ccccc2)[H:20])cc1.O=C(C(CO)[NH2+]Cc1cc(Cl)ccc1O)[O-:10]>>CC(=O)c1ccc([N-:21]S(=O)(=O)c2ccccc2)cc1.O=C(C(CO)[NH2+]Cc1cc(Cl)ccc1O)[O:10][H:20] 10=20;20,21=21",
"C[n+]1ccc(N)[n:10]c1[O-].Oc1c([NH2+:21][H:20])ccc2c1Cc1ccccc1-2>>C[n+]1ccc(N)[n+:10]([H:20])c1[O-].Oc1c([NH2:21])ccc2c1Cc1ccccc1-2 10=20;20,21=21",
"C[N:10](C)CC#N.OCn1c[n+:21]([H:20])c2ccccc21>>C[N+:10](C)(CC#N)[H:20].OCn1c[n:21]c2ccccc21 10=20;20,21=21",
"O=C(c1cc2ccccc2cc1O)[O:21][H:20].O=C(c1cc[nH]c1)[O-:10]>>O=C(c1cc2ccccc2cc1O)[O-:21].O=C(c1cc[nH]c1)[O:10][H:20] 10=20;20,21=21",
"C[NH+](C)Cc1cc(Br)ccc1[O:21][H:20].[NH3+]CCCCCC(=O)[O-:10]>>C[NH+](C)Cc1cc(Br)ccc1[O-:21].[NH3+]CCCCCC(=O)[O:10][H:20] 10=20;20,21=21",
"COc1ccnc2c1ccc1c(OC)cc[n:10]c12.Nc1cc(/C=C/c2ccccc2)[n+:21]([H:20])c2ccccc12>>COc1ccnc2c1ccc1c(OC)cc[n+:10]([H:20])c12.Nc1cc(/C=C/c2ccccc2)[n:21]c2ccccc12 10=20;20,21=21",
"CC[N+:21](CC)(CC(=O)NCc1ccccc1)[H:20].O=[N+]([O-])/C=C/c1ccc([O-:10])cc1>>CC[N:21](CC)CC(=O)NCc1ccccc1.O=[N+]([O-])/C=C/c1ccc([O:10][H:20])cc1 10=20;20,21=21",
"C[C@H]1CC[N+:21]2([H:20])CCC[C@@H]12.O=C([O-])c1cc2ccccc2cc1[O-:10]>>C[C@H]1CC[N:21]2CCC[C@@H]12.O=C([O-])c1cc2ccccc2cc1[O:10][H:20] 10=20;20,21=21",
"COc1cc(S(C)=O)ccc1-c1[nH]c2cn[nH]c2[n:10]1.C[Si](C)(C)OC1C[N+:21](Cc2ccccc2)([H:20])C1>>COc1cc(S(C)=O)ccc1-c1[nH]c2cn[nH]c2[n+:10]1[H:20].C[Si](C)(C)OC1C[N:21](Cc2ccccc2)C1 10=20;20,21=21",
"CC(=O)N1CCNc2nc[n:10]c(C)c21.CCCC(C(=O)[O-])[NH2+:21][H:20]>>CC(=O)N1CCNc2nc[n+:10]([H:20])c(C)c21.CCCC(C(=O)[O-])[NH2:21] 10=20;20,21=21",
"N#CC1=C(c2nc3ccccc3s2)C(=O)Oc2cc([O-:10])ccc21.OCc1ccc([O:21][H:20])cc1>>N#CC1=C(c2nc3ccccc3s2)C(=O)Oc2cc([O:10][H:20])ccc21.OCc1ccc([O-:21])cc1 10=20;20,21=21",
"CN(C)CC[N+:21](C)(CCN(C)C)[H:20].Cc1cc[n:10]c(N)n1>>CN(C)CC[N:21](C)CCN(C)C.Cc1cc[n+:10]([H:20])c(N)n1 10=20;20,21=21",
"CC(C)C1=C(Br)C=CC(=O)C([O-:10])=C1.c1c[nH]c(P(c2[nH]cc[nH+]2)c2[nH]cc[n+:21]2[H:20])n1>>CC(C)C1=C(Br)C=CC(=O)C([O:10][H:20])=C1.c1c[nH]c(P(c2[nH]cc[nH+]2)c2[nH]cc[n:21]2)n1 10=20;20,21=21",
"CCC[NH:10]C(C)C(=O)[O-].C[NH+](c1ccccc1)C([O-])[O:21][H:20]>>CCC[NH+:10](C(C)C(=O)[O-])[H:20].C[NH+](c1ccccc1)C([O-])[O-:21] 10=20;20,21=21",
"CCO[C@H]1C[C@@H]1C(=O)[O:21][H:20].NC1=[N:10][C@H]2C[C@@H](N1)N[C@@H]2C(=O)[O-]>>CCO[C@H]1C[C@@H]1C(=O)[O-:21].NC1=[N+:10]([H:20])[C@H]2C[C@@H](N1)N[C@@H]2C(=O)[O-] 10=20;20,21=21",
"C[N+](C)(C)c1ccc([O-:10])cc1.O=C([O-])[C@@H](NCC[NH2+][C@@H](C(=O)[O-])c1ccccc1[O:21][H:20])c1ccccc1O>>C[N+](C)(C)c1ccc([O:10][H:20])cc1.O=C([O-])[C@@H](NCC[NH2+][C@@H](C(=O)[O-])c1ccccc1[O-:21])c1ccccc1O 10=20;20,21=21",
"COc1ccc(N)c[n:10]1.Cc1cc(C)[n+:21]([H:20])c(N)c1>>COc1ccc(N)c[n+:10]1[H:20].Cc1cc(C)[n:21]c(N)c1 10=20;20,21=21",
"C[N+:21](C)(CCC(c1ccccc1)c1ccccc1)[H:20].O=C([O-])[C@@H](O)[C@H](C(=O)[O-])[NH2:10]>>C[N:21](C)CCC(c1ccccc1)c1ccccc1.O=C([O-])[C@@H](O)[C@H](C(=O)[O-])[NH2+:10][H:20] 10=20;20,21=21",
"C/C(=N/[O-:10])c1ccccc1.CC[NH+](CC)CCNc1nc(N)[n+:21]([H:20])c(C)c1C>>C/C(=N/[O:10][H:20])c1ccccc1.CC[NH+](CC)CCNc1nc(N)[n:21]c(C)c1C 10=20;20,21=21",
"CC(=O)N(C)c1nnc(S(=O)(=O)[NH-:10])s1.Fc1ccc([S:21][H:20])cc1>>CC(=O)N(C)c1nnc(S(=O)(=O)[NH:10][H:20])s1.Fc1ccc([S-:21])cc1 10=20;20,21=21",
"O=C([O-])CCCCCCCCCC[NH2+:21][H:20].O=C1CCC([O-])=C1[O-:10]>>O=C([O-])CCCCCCCCCC[NH2:21].O=C1CCC([O-])=C1[O:10][H:20] 10=20;20,21=21",
"N#[C-:10].Nc1ccc(P(=O)(OCC(F)(F)F)[N:21](c2nccs2)[H:20])cc1>>N#[C:10][H:20].Nc1ccc(P(=O)(OCC(F)(F)F)[N-:21]c2nccs2)cc1 10=20;20,21=21",
"CCCCCOc1ccc(C(=O)[O-:10])cc1.O=C(c1ccccc1)n1c[n+:21]([H:20])c2ccccc21>>CCCCCOc1ccc(C(=O)[O:10][H:20])cc1.O=C(c1ccccc1)n1c[n:21]c2ccccc21 10=20;20,21=21",
"C[NH+:21](c1cccc2ccccc12)[H:20].S=C1C=C(c2ccc([O-:10])cc2)SS1>>C[NH:21]c1cccc2ccccc12.S=C1C=C(c2ccc([O:10][H:20])cc2)SS1 10=20;20,21=21",
"O=S(=O)(c1ccccc1)[NH-:10].c1ccc(CC2CCC[NH+:21]2[H:20])cc1>>O=S(=O)(c1ccccc1)[NH:10][H:20].c1ccc(CC2CCC[NH:21]2)cc1 10=20;20,21=21",
"CC(C)(C)C[N+:21](C)(C)[H:20].c1ccc2sc(/N=N/c3ccc([O-:10])c4ncccc34)nc2c1>>CC(C)(C)C[N:21](C)C.c1ccc2sc(/N=N/c3ccc([O:10][H:20])c4ncccc34)nc2c1 10=20;20,21=21",
"COc1ccc(C(=O)O[C@H]2O[C@@H](C(=O)[O:21][H:20])[C@H](O)[C@@H](O)[C@@H]2O)cc1OC.Oc1ccc2[nH]c[n:10]c2c1>>COc1ccc(C(=O)O[C@H]2O[C@@H](C(=O)[O-:21])[C@H](O)[C@@H](O)[C@@H]2O)cc1OC.Oc1ccc2[nH]c[n+:10]([H:20])c2c1 10=20;20,21=21",
"C[N:10]1[C@@H]2C[C@@H]3C[C@H]1[C@@H](O)[C@H]2O3.O=[N+]([O-])c1ccc(C(=S)[N:21](c2ccccc2)[H:20])cc1>>C[N+:10]1([H:20])[C@@H]2C[C@@H]3C[C@H]1[C@@H](O)[C@H]2O3.O=[N+]([O-])c1ccc(C(=S)[N-:21]c2ccccc2)cc1 10=20;20,21=21",
"C(C[NH2+]CCc1nnn[n:21]1[H:20])[NH2+]CCc1nnn[nH]1.CCC#CC#CC(=O)[O-:10]>>C(C[NH2+]CCc1nnn[n-:21]1)[NH2+]CCc1nnn[nH]1.CCC#CC#CC(=O)[O:10][H:20] 10=20;20,21=21",
"Cc1cc([O-:10])ccc1[N+](C)(C)C.O=C(CI)[O:21][H:20]>>Cc1cc([O:10][H:20])ccc1[N+](C)(C)C.O=C(CI)[O-:21] 10=20;20,21=21",
"COc1cc(S(C)=O)ccc1-c1nc2n[n+:21]([H:20])ccc2[nH]1.O=P1([O-:10])CCC1>>COc1cc(S(C)=O)ccc1-c1nc2n[n:21]ccc2[nH]1.O=P1([O:10][H:20])CCC1 10=20;20,21=21",
"C1CC1[NH2+:21][H:20].CC/C(C)=C\C(=O)[O-:10]>>C1CC1[NH2:21].CC/C(C)=C\C(=O)[O:10][H:20] 10=20;20,21=21",
"CC(C)N/C=[NH+]/c1ccc(-c2c[n+:21]([H:20])cn2C)cc1.OB(c1cccc(O)c1)[O-:10]>>CC(C)N/C=[NH+]/c1ccc(-c2c[n:21]cn2C)cc1.OB(c1cccc(O)c1)[O:10][H:20] 10=20;20,21=21",
"CC[NH+](CC)CCNc1nc(Nc2ccc(Cl)cc2)cc(C)[n:10]1.C[Si](C)(C)CCC[NH2+:21][H:20]>>CC[NH+](CC)CCNc1nc(Nc2ccc(Cl)cc2)cc(C)[n+:10]1[H:20].C[Si](C)(C)CCC[NH2:21] 10=20;20,21=21",
"O=[N+]([O-])/C=C/c1cccc([O-:10])c1.ONC(c1ccccc1)=[N+:21](O)[H:20]>>O=[N+]([O-])/C=C/c1cccc([O:10][H:20])c1.ONC(c1ccccc1)=[N:21]O 10=20;20,21=21",
"CC[NH+:21](c1ccccc1)[H:20].c1ccc(CO[n+]2ccc([O-:10])cc2)cc1>>CC[NH:21]c1ccccc1.c1ccc(CO[n+]2ccc([O:10][H:20])cc2)cc1 10=20;20,21=21",
"C(=N/[O-:10])\c1ccccn1.CCCSC(=O)CCCc1c[nH]c[n+:21]1[H:20]>>C(=N/[O:10][H:20])\c1ccccn1.CCCSC(=O)CCCc1c[nH]c[n:21]1 10=20;20,21=21",
"C1CCC(C2=[N+:21]([H:20])CCC2)CC1.O=[N+]([O-])c1cccc(O)c1[O-:10]>>C1CCC(C2=[N:21]CCC2)CC1.O=[N+]([O-])c1cccc(O)c1[O:10][H:20] 10=20;20,21=21",
"CC(C)NNC1CC[N+:21](C(C)C)([H:20])CC1.CCC[NH:10]CCC>>CC(C)NNC1CC[N:21](C(C)C)CC1.CCC[NH+:10](CCC)[H:20] 10=20;20,21=21",
"CN1C=CC(=[O:10])C=C1.c1ccc(CCN[NH2+:21][H:20])cc1>>CN1C=CC(=[O+:10][H:20])C=C1.c1ccc(CCN[NH2:21])cc1 10=20;20,21=21",
"CN(C)/C=N/c1ccccc1[O-:10].Cc1ccc2c(ccc[n+:21]2[H:20])c1>>CN(C)/C=N/c1ccccc1[O:10][H:20].Cc1ccc2c(ccc[n:21]2)c1 10=20;20,21=21",
"CN1C(=O)c2cn[n:21]([H:20])c2N(C)C1=O.Cc1cc(-c2ccccc2)n[n+](C)c1NCC[N:10]1CCOCC1>>CN1C(=O)c2cn[n-:21]c2N(C)C1=O.Cc1cc(-c2ccccc2)n[n+](C)c1NCC[N+:10]1([H:20])CCOCC1 10=20;20,21=21",
"CC(C)P(=O)(C(C)C)[O-:10].[NH3+]C(Cc1c(I)[nH]c[n+:21]1[H:20])C(=O)[O-]>>CC(C)P(=O)(C(C)C)[O:10][H:20].[NH3+]C(Cc1c(I)[nH]c[n:21]1)C(=O)[O-] 10=20;20,21=21",
"CCc1cccc(/N=N/c2ccc([N+:21](C)(C)[H:20])cc2)c1.Nc1ccc(S(=O)(=O)Nc2ccc(N)[n:10]c2)cc1>>CCc1cccc(/N=N/c2ccc([N:21](C)C)cc2)c1.Nc1ccc(S(=O)(=O)Nc2ccc(N)[n+:10]([H:20])c2)cc1 10=20;20,21=21",
"CC(C)C[NH+:21]([C@H](c1ccccc1)[C@H](O)c1ccccc1)[H:20].Ic1cccc2ccc([O-:10])cc12>>CC(C)C[NH:21][C@H](c1ccccc1)[C@H](O)c1ccccc1.Ic1cccc2ccc([O:10][H:20])cc12 10=20;20,21=21",
"OCc1cc[n+:21]([H:20])cc1.[O-]c1[nH+]ccc2c1c[n:10]c1ccccc21>>OCc1cc[n:21]cc1.[O-]c1[nH+]ccc2c1c[n+:10]([H:20])c1ccccc21 10=20;20,21=21",
"C1CC[NH:10]CC1.CC([NH3+])C(=O)[O:21][H:20]>>C1CC[NH+:10]([H:20])CC1.CC([NH3+])C(=O)[O-:21] 10=20;20,21=21",
"C=CC[N+:21](C)(CCOC(=O)C(=C)C)[H:20].O=C(c1c2ccccc2cc2ccccc12)[O-:10]>>C=CC[N:21](C)CCOC(=O)C(=C)C.O=C(c1c2ccccc2cc2ccccc12)[O:10][H:20] 10=20;20,21=21",
"CO[C@H]1CC=C2CC[N:10]3CCC(CO)=C(CCO)[C@]23C1.O=P([O-])([O-])C([NH2+]Cc1ccncc1)c1ccccc1[O:21][H:20]>>CO[C@H]1CC=C2CC[N+:10]3([H:20])CCC(CO)=C(CCO)[C@]23C1.O=P([O-])([O-])C([NH2+]Cc1ccncc1)c1ccccc1[O-:21] 10=20;20,21=21",
"Cc1cc([C@@H]([NH3+])CO)c([O-:10])c([C@@H]([NH3+])CO)c1.NC(=O)C#CC#C/C=C/C(=O)[O:21][H:20]>>Cc1cc([C@@H]([NH3+])CO)c([O:10][H:20])c([C@@H]([NH3+])CO)c1.NC(=O)C#CC#C/C=C/C(=O)[O-:21] 10=20;20,21=21",
"CC(C)(C)C#CC(=O)[O:21][H:20].c1ccc(C2C[N:10]3CCC2CC3)cc1>>CC(C)(C)C#CC(=O)[O-:21].c1ccc(C2C[N+:10]3([H:20])CCC2CC3)cc1 10=20;20,21=21",
"N#CC(C(=O)[O-:10])C1CCCCC1.O=S(=O)([O-])CCC[N+:21]1([H:20])CCOCC1>>N#CC(C(=O)[O:10][H:20])C1CCCCC1.O=S(=O)([O-])CCC[N:21]1CCOCC1 10=20;20,21=21",
"CN(C)c1ccc(C(c2ccc(N(C)C)cc2)=[NH+:21][H:20])cc1.COc1ccc2c3c([n-:10]c2c1)C(C)NCC3>>CN(C)c1ccc(C(c2ccc(N(C)C)cc2)=[NH:21])cc1.COc1ccc2c3c([n:10]([H:20])c2c1)C(C)NCC3 10=20;20,21=21",
"CC[NH+]1CCCC1CNC(=O)c1c(OC)ccc([N+](=O)[O-])c1[O-:10].CSc1c2ccccc2cc[n+:21]1[H:20]>>CC[NH+]1CCCC1CNC(=O)c1c(OC)ccc([N+](=O)[O-])c1[O:10][H:20].CSc1c2ccccc2cc[n:21]1 10=20;20,21=21",
"O=C([O-])CCC(C(=O)[O-])[NH2+:21][H:20].[O-]B(O)c1cccc([O-:10])c1>>O=C([O-])CCC(C(=O)[O-])[NH2:21].[O-]B(O)c1cccc([O:10][H:20])c1 10=20;20,21=21",
"CC(=O)[N:21](S(=O)(=O)c1ccc(C)cc1)[H:20].O=C(c1ccsc1)[O-:10]>>CC(=O)[N-:21]S(=O)(=O)c1ccc(C)cc1.O=C(c1ccsc1)[O:10][H:20] 10=20;20,21=21",
"O=C1C(/C=C/c2ccccc2)=C([O:21][H:20])C(=O)c2ccccc21.[O-]c1cc[n:10]c2cccnc12>>O=C1C(/C=C/c2ccccc2)=C([O-:21])C(=O)c2ccccc21.[O-]c1cc[n+:10]([H:20])c2cccnc12 10=20;20,21=21",
"Brc1c[n+](CC[NH2+:21][H:20])cc2ccccc12.Cc1cc[nH+]c([O-])[n:10]1>>Brc1c[n+](CC[NH2:21])cc2ccccc12.Cc1cc[nH+]c([O-])[n+:10]1[H:20] 10=20;20,21=21",
"O=C1C=C(c2ccc([O:21][H:20])cc2)Oc2ccccc21.SCC[N:10](Cc1ccccc1)Cc1ccccc1>>O=C1C=C(c2ccc([O-:21])cc2)Oc2ccccc21.SCC[N+:10](Cc1ccccc1)(Cc1ccccc1)[H:20] 10=20;20,21=21",
"CCCC=C(C)C(=O)[O:21][H:20].Cc1nc(C)c(C)[n:10]c1C>>CCCC=C(C)C(=O)[O-:21].Cc1nc(C)c(C)[n+:10]([H:20])c1C 10=20;20,21=21",
"COc1cc(OC)nc([N-]S(=O)(=O)c2ccc([O:21][H:20])cc2)n1.O[C@H]1[C@H](O)[C@@H](n2c[n:10]c3ccccc32)OC[C@@H]1O>>COc1cc(OC)nc([N-]S(=O)(=O)c2ccc([O-:21])cc2)n1.O[C@H]1[C@H](O)[C@@H](n2c[n+:10]([H:20])c3ccccc32)OC[C@@H]1O 10=20;20,21=21",
"CCC[N:10](CCCl)CCCl.CO[n+]1ccc([O:21][H:20])cc1>>CCC[N+:10](CCCl)(CCCl)[H:20].CO[n+]1ccc([O-:21])cc1 10=20;20,21=21",
"C[C@]1([NH3+])C[C@]1(C)[NH2+:21][H:20].O=[N+]([O-])c1cnc([O-])[n:10]c1[O-]>>C[C@]1([NH3+])C[C@]1(C)[NH2:21].O=[N+]([O-])c1cnc([O-])[n+:10]([H:20])c1[O-] 10=20;20,21=21",
"C[Si](C)(CCCCl)CCCC(=O)[O-:10].Oc1cccc2ccc[n+:21]([H:20])c12>>C[Si](C)(CCCCl)CCCC(=O)[O:10][H:20].Oc1cccc2ccc[n:21]c12 10=20;20,21=21",
"C=CCSSC(CCO)=C(C)N(C=O)Cc1c[n:10]c(C)nc1N.CCCCCCCCCC[N+:21](CCO)(CC(O)CC)[H:20]>>C=CCSSC(CCO)=C(C)N(C=O)Cc1c[n+:10]([H:20])c(C)nc1N.CCCCCCCCCC[N:21](CCO)CC(O)CC 10=20;20,21=21",
"CCCC[N:21]([N+](=O)[O-])[H:20].O=Cc1cccnc1C(=O)[O-:10]>>CCCC[N-:21][N+](=O)[O-].O=Cc1cccnc1C(=O)[O:10][H:20] 10=20;20,21=21",
"C#CCCC[NH2+:21][H:20].CO[C@H]1CC=C2CC[N:10]3CC[C@H](CO)C(=CCO)[C@]23C1>>C#CCCC[NH2:21].CO[C@H]1CC=C2CC[N+:10]3([H:20])CC[C@H](CO)C(=CCO)[C@]23C1 10=20;20,21=21",
"C1C[NH+:21]([H:20])CCN1.NC(=NO)/C(N)=N/[O-:10]>>C1C[NH:21]CCN1.NC(=NO)/C(N)=N/[O:10][H:20] 10=20;20,21=21",
"C1CCC(=[NH:10])CC1.c1c[nH+]c(Cc2[nH]cc(Cc3c[nH]c[nH+]3)[n+:21]2[H:20])[nH]1>>C1CCC(=[NH+:10][H:20])CC1.c1c[nH+]c(Cc2[nH]cc(Cc3c[nH]c[nH+]3)[n:21]2)[nH]1 10=20;20,21=21",
"C#[N+][O-:10].O=C([O-])C(Cc1c[nH]cn1)[NH2+:21][H:20]>>C#[N+][O:10][H:20].O=C([O-])C(Cc1c[nH]cn1)[NH2:21] 10=20;20,21=21",
"N[NH+:21](CCO)[H:20].c1cnc2c(c1)cc[n-:10]2>>N[NH:21]CCO.c1cnc2c(c1)cc[n:10]2[H:20] 10=20;20,21=21",
"CCOC(=O)Cc1[nH]c2ccccc2[n:10]1.Cc1ccc(C(=O)N(C)[O:21][H:20])cc1>>CCOC(=O)Cc1[nH]c2ccccc2[n+:10]1[H:20].Cc1ccc(C(=O)N(C)[O-:21])cc1 10=20;20,21=21",
"C[N:10]1CC[C@]23c4c5ccc(OCc6ccccc6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O=S1(=O)N=C[N:21]([H:20])c2ccncc21>>C[N+:10]1([H:20])CC[C@]23c4c5ccc(OCc6ccccc6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5.O=S1(=O)N=C[N-:21]c2ccncc21 10=20;20,21=21",
"C[Se](=O)[O:21][H:20].Oc1cccc2sc[n:10]c12>>C[Se](=O)[O-:21].Oc1cccc2sc[n+:10]([H:20])c12 10=20;20,21=21",
"O=C([O-])C1([NH2:10])CCCC1.Oc1cccc2sc[n+:21]([H:20])c12>>O=C([O-])C1([NH2+:10][H:20])CCCC1.Oc1cccc2sc[n:21]c12 10=20;20,21=21",
"Nc1n(-c2ccc(Cl)cc2)nn[n:10]1.[O-]c1[nH+]cnc2c1[nH]c[n+:21]2[H:20]>>Nc1n(-c2ccc(Cl)cc2)nn[n+:10]1[H:20].[O-]c1[nH+]cnc2c1[nH]c[n:21]2 10=20;20,21=21",
"CC(C)/C=C/C(=O)[O:21][H:20].OCCCCCC[NH2:10]>>CC(C)/C=C/C(=O)[O-:21].OCCCCCC[NH2+:10][H:20] 10=20;20,21=21",
"CC(C)(C)c1cc(/C=C/C(=O)[O-])cc(C(C)(C)C)c1[O-:10].Fc1cccc2[nH]c[n+:21]([H:20])c12>>CC(C)(C)c1cc(/C=C/C(=O)[O-])cc(C(C)(C)C)c1[O:10][H:20].Fc1cccc2[nH]c[n:21]c12 10=20;20,21=21",
"O=C(c1ccc([N+](=O)[O-])cc1O)[O:21][H:20].Oc1cccc([O-:10])c1>>O=C(c1ccc([N+](=O)[O-])cc1O)[O-:21].Oc1cccc([O:10][H:20])c1 10=20;20,21=21",
"CC(C)c1nnn[n:21]1[H:20].O=C([O-])c1ccc([NH-:10])c2cccnc12>>CC(C)c1nnn[n-:21]1.O=C([O-])c1ccc([NH:10][H:20])c2cccnc12 10=20;20,21=21",
"CC[N+:21](CC)(CCCCC#N)[H:20].O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCC[N:10]1C3>>CC[N:21](CC)CCCCC#N.O=C1CCC[C@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCC[N+:10]1([H:20])C3 10=20;20,21=21",
"COc1ccc(/C=N/[O-:10])cc1.OC(C(F)(F)F)=[O+:21][H:20]>>COc1ccc(/C=N/[O:10][H:20])cc1.OC(C(F)(F)F)=[O:21] 10=20;20,21=21",
"COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[N+:21](CCC#N)([H:20])CC[C@@]341.O=P([O-])([O-])c1cn2c([n:10]1)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2CO>>COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)[N:21](CCC#N)CC[C@@]341.O=P([O-])([O-])c1cn2c([n+:10]1[H:20])[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2CO 10=20;20,21=21",
